meta_info,metric_name,metric_value,node,occurrence_time,resource,severity,subject
{},SSD.DatabaseConnections,cloudwatchmetric=3844.0Count;4000;5000,SSD_serverfdkshard24-master,2020-03-07 23:29:08,SSD_serverfdkshard24-master,51,PROBLEM - SSD.DatabaseConnections
{},SSD.WriteIOPS,cloudwatchmetric=1302.00818081Count/Second;1500;2000,SSD_fdglobal,2020-03-07 23:29:32,SSD_fdglobal,51,PROBLEM - SSD.WriteIOPS
{},SSD Free Memory,free_memory=7.92;2.0;1.0;0;64,SSD_serverfdkshard2-slave-pr,2020-03-07 23:36:53,SSD_serverfdkshard2-slave-pr,51,PROBLEM - SSD Free Memory
{},SSD Free Memory,free_memory=7.64;2.0;1.0;0;64,SSD_serverfdkshard10-slave-pr,2020-03-07 23:39:59,SSD_serverfdkshard10-slave-pr,51,PROBLEM - SSD Free Memory
{},SSD Free Memory,free_memory=8.39;2.0;1.0;0;64,SSD_serverfdkshard10-slave-sr,2020-03-07 23:40:54,SSD_serverfdkshard10-slave-sr,51,PROBLEM - SSD Free Memory
{},SSD Free Memory,free_memory=73.45;2.0;1.0;0;122,SSD_fd-birept,2020-03-07 23:40:55,SSD_fd-birept,51,PROBLEM - SSD Free Memory
{},SSD Free Memory,free_memory=4.66;2.0;1.0;0;64,SSD_serverfdkshard33,2020-03-07 23:40:56,SSD_serverfdkshard33,51,PROBLEM - SSD Free Memory
{},SSD Free Memory,free_memory=7.92;2.0;1.0;0;64,SSD_serverfdkshard9-slave-pr,2020-03-07 23:40:56,SSD_serverfdkshard9-slave-pr,51,PROBLEM - SSD Free Memory
{},SSD Free Memory,free_memory=8.25;2.0;1.0;0;64,SSD_serverfdkshard31-slave-sr,2020-03-07 23:40:58,SSD_serverfdkshard31-slave-sr,51,PROBLEM - SSD Free Memory
{},SSD Free Memory,free_memory=7.88;2.0;1.0;0;64,SSD_serverfdkshard13-slave-pr,2020-03-07 23:40:59,SSD_serverfdkshard13-slave-pr,51,PROBLEM - SSD Free Memory
{},SSD Free Memory,free_memory=16.43;2.0;1.0;0;128,SSD_serverfdkshard25-slave-pr,2020-03-07 23:41:00,SSD_serverfdkshard25-slave-pr,51,PROBLEM - SSD Free Memory
{},SSD Free Memory,free_memory=4.09;2.0;1.0;0;64,SSD_serverfdkshard2,2020-03-07 23:42:05,SSD_serverfdkshard2,51,PROBLEM - SSD Free Memory
{},SSD Free Memory,free_memory=4.22;2.0;1.0;0;64,SSD_serverfdkshard18-slave-sr,2020-03-07 23:42:07,SSD_serverfdkshard18-slave-sr,51,PROBLEM - SSD Free Memory
{},SSD Free Memory,free_memory=3.77;2.0;1.0;0;64,SSD_serverfdkshard12,2020-03-07 23:42:07,SSD_serverfdkshard12,51,PROBLEM - SSD Free Memory
{},SSD.CPUUtilization,cloudwatchmetric=19.5Percent;20;30,SSD_shard3-eu-baikal,2020-03-07 23:42:30,SSD_shard3-eu-baikal,51,PROBLEM - SSD.CPUUtilization
{},SSD Free Memory,free_memory=22.46;2.0;1.0;0;64,SSD_serverfdkshard26-slave-pr,2020-03-07 23:46:03,SSD_serverfdkshard26-slave-pr,51,PROBLEM - SSD Free Memory
{},SSD Free Memory,free_memory=7.92;2.0;1.0;0;64,SSD_serverfdkshard35-slave-pr,2020-03-07 23:48:03,SSD_serverfdkshard35-slave-pr,51,PROBLEM - SSD Free Memory
{},SSD Free Memory,free_memory=7.82;2.0;1.0;0;64,SSD_serverfdkshard22-slave-sr,2020-03-07 23:48:05,SSD_serverfdkshard22-slave-sr,51,PROBLEM - SSD Free Memory
{},SSD Free Memory,null,SSD_serverfdkshard17-slave-pr,2020-03-07 23:48:54,SSD_serverfdkshard17-slave-pr,51,PROBLEM - SSD Free Memory
{},opsworks.check_ntp_time,offset=0.000312s;0.500000;1.000000;,EKS.containerc1-prod-main.nolayer.ip-10-3-222-149.eu-central-1.compute.internal,2020-03-07 23:50:27,EKS.containerc1-prod-main.nolayer.ip-10-3-222-149.eu-central-1.compute.internal,51,PROBLEM - opsworks.check_ntp_time
{},SSD Free Memory,free_memory=86.79;2.0;1.0;0;122,SSD_livechat-vpc-enc,2020-03-07 23:53:53,SSD_livechat-vpc-enc,51,PROBLEM - SSD Free Memory
{},SSD Free Memory,free_memory=4.0;2.0;1.0;0;64,SSD_serverfdkshard5,2020-03-07 23:54:02,SSD_serverfdkshard5,51,PROBLEM - SSD Free Memory
{},SSD Free Memory,free_memory=9.11;2.0;1.0;0;64,SSD_serverfdkshard37,2020-03-07 23:56:02,SSD_serverfdkshard37,51,PROBLEM - SSD Free Memory
{},SSD Free Memory,free_memory=8.7;2.0;1.0;0;64,SSD_serverfdkshard4-slave-sr,2020-03-07 23:58:02,SSD_serverfdkshard4-slave-sr,51,PROBLEM - SSD Free Memory
{},SSD Free Memory,free_memory=7.97;2.0;1.0;0;64,SSD_serverfdkshard15-slave-pr,2020-03-07 23:58:03,SSD_serverfdkshard15-slave-pr,51,PROBLEM - SSD Free Memory
{},opsworks.check_cpu_stats,CpuUser=42.50%;80;90;0; CpuSystem=7.50%;70;80;0; CpuIowait=0.50%,ssh-bastion-US-EAST.ssh-bastion.ssh-bastion-1,2020-03-08 00:02:20,ssh-bastion-US-EAST.ssh-bastion.ssh-bastion-1,51,PROBLEM - opsworks.check_cpu_stats
{},opsworks.check_cpu_stats,CpuUser=40.00%;80;90;0; CpuSystem=10.50%;70;80;0; CpuIowait=0.00,ssh-bastion-EU-Central-POD.ssh-bastion.ssh-bastion-2,2020-03-08 00:04:00,ssh-bastion-EU-Central-POD.ssh-bastion.ssh-bastion-2,51,PROBLEM - opsworks.check_cpu_stats
{},ELB.HTTPCode_Backend_5XX,cloudwatchmetric=3.0Count;8;10,ELB_us-xi-primary,2020-03-08 00:04:45,ELB_us-xi-primary,51,PROBLEM - ELB.HTTPCode_Backend_5XX
{},ELB.HTTPCode_ELB_5XX,cloudwatchmetric=0;8;10,ELB_euc-mailbox,2020-03-08 00:22:40,ELB_euc-mailbox,51,PROBLEM - ELB.HTTPCode_ELB_5XX
{},SSD.CPUUtilization,cloudwatchmetric=18.75Percent;20;30,SSD_euc-shard1-baikal,2020-03-08 00:30:59,SSD_euc-shard1-baikal,51,PROBLEM - SSD.CPUUtilization
{},opsworks.check_ebs,,export_service.utility.utility1,2020-03-08 00:32:13,export_service.utility.utility1,51,PROBLEM - opsworks.check_ebs
{},opsworks.check_disk,/=5411508224B;7486905139;7902844314;0;8318783488,euc-export-service.pollers.pollers4,2020-03-08 00:42:49,euc-export-service.pollers.pollers4,51,PROBLEM - opsworks.check_disk
{},SSD Free Storage,null,SSD_serverfdkshard24-master-slave-sr,2020-03-08 00:45:06,SSD_serverfdkshard24-master-slave-sr,51,PROBLEM - SSD Free Storage
{},opsworks.check_cpu_stats,CpuUser=59.00%;80;90;0; CpuSystem=13.00%;70;80;0; CpuIowait=0.00,ssh-bastion-US-EAST.ssh-bastion.ssh-bastion-1,2020-03-08 00:50:19,ssh-bastion-US-EAST.ssh-bastion.ssh-bastion-1,51,FLAPPINGSTOP - opsworks.check_cpu_stats
{},Mailbox_thread_status_US,,URL Monitoring,2020-03-08 00:53:30,URL Monitoring,51,PROBLEM - Mailbox_thread_status_US
{},ELB.HTTPCode_ELB_5XX,cloudwatchmetric=0;8;10,ELB_containercentral1-services,2020-03-08 01:03:59,ELB_containercentral1-services,51,PROBLEM - ELB.HTTPCode_ELB_5XX
{},ELB.HTTPCode_ELB_5XX,cloudwatchmetric=5.0Count;8;10,ELB_euc-serverfdkelb-local,2020-03-08 01:04:37,ELB_euc-serverfdkelb-local,51,PROBLEM - ELB.HTTPCode_ELB_5XX
{},opsworks.check_load,load1=1.330;4.000;5.000;0; load5=1.495;1.500;2.000;0; load15=1.2,euc-xi.mod-gearman.euc-modgearman-cloudwatch-1,2020-03-08 01:10:50,euc-xi.mod-gearman.euc-modgearman-cloudwatch-1,51,PROBLEM - opsworks.check_load
{},SSD.DatabaseConnections,cloudwatchmetric=3951.0Count;4000;5000,SSD_serverfdkshard24,2020-03-08 01:22:10,SSD_serverfdkshard24,51,PROBLEM - SSD.DatabaseConnections
{},opsworks.check_ntp_time,offset=0.002568s;0.500000;1.000000;,EKS.containereast1-prod-main.nolayer.ip-172-16-61-71.ec2.internal,2020-03-08 01:28:21,EKS.containereast1-prod-main.nolayer.ip-172-16-61-71.ec2.internal,51,PROBLEM - opsworks.check_ntp_time
{},ELB.HTTPCode_ELB_5XX,cloudwatchmetric=2.0Count;8;10,ELB_us-mailbox,2020-03-08 01:41:53,ELB_us-mailbox,51,PROBLEM - ELB.HTTPCode_ELB_5XX
{},SSD.ReplicaLag,cloudwatchmetric=164.8Seconds;900;1500,SSD_serverfdkshard25-dr,2020-03-08 01:42:05,SSD_serverfdkshard25-dr,51,PROBLEM - SSD.ReplicaLag
{},opsworks.check_ebs,,export_service.utility.utility1,2020-03-08 01:44:07,export_service.utility.utility1,51,FLAPPINGSTOP - opsworks.check_ebs
{},ALB.HTTPCode_Target_5XX_Count,cloudwatchmetric=5.0Count;15;20,ELB_/app/euc-serverfdk-primary-alb/8c1009c74fa27154,2020-03-08 02:12:00,ELB_/app/euc-serverfdk-primary-alb/8c1009c74fa27154,51,PROBLEM - ALB.HTTPCode_Target_5XX_Count
{},SSD.DatabaseConnections,cloudwatchmetric=3967.6Count;4000;5000,SSD_serverfdkshard24,2020-03-08 02:22:10,SSD_serverfdkshard24,51,PROBLEM - SSD.DatabaseConnections
{},SSD.WriteIOPS,cloudwatchmetric=1408.94869968Count/Second;1500;2000,SSD_fdglobal,2020-03-08 02:31:47,SSD_fdglobal,51,PROBLEM - SSD.WriteIOPS
{},SSD.WriteIOPS,cloudwatchmetric=973.535675232Count/Second;1500;2000,SSD_fd-activities,2020-03-08 02:33:42,SSD_fd-activities,51,PROBLEM - SSD.WriteIOPS
{},SSD.ReplicaLag,cloudwatchmetric=841.8Seconds;900;1500,SSD_serverfdkshard29-2-dr,2020-03-08 02:41:38,SSD_serverfdkshard29-2-dr,51,PROBLEM - SSD.ReplicaLag
{},opsworks.check_load,load1=1.212;4.000;5.000;0; load5=1.455;1.500;2.000;0; load15=1.2,euc-xi.mod-gearman.euc-modgearman-cloudwatch-1,2020-03-08 02:54:50,euc-xi.mod-gearman.euc-modgearman-cloudwatch-1,51,PROBLEM - opsworks.check_load
{},opsworks.check_cpu_stats,CpuUser=4.23%;80;90;0; CpuSystem=0.00%;70;80;0; CpuIowait=21.39%,ind-export-service.utility.utility1,2020-03-08 03:17:30,ind-export-service.utility.utility1,51,PROBLEM - opsworks.check_cpu_stats
{},SSD.DatabaseConnections,cloudwatchmetric=3982.0Count;4000;5000,SSD_serverfdkshard24,2020-03-08 03:18:09,SSD_serverfdkshard24,51,PROBLEM - SSD.DatabaseConnections
{},opsworks.check_disk,/=2472189952B;7486905139;7902844314;0;8318783488 /data=885409792,ind-export-service.pollers.pollers4,2020-03-08 03:24:07,ind-export-service.pollers.pollers4,51,PROBLEM - opsworks.check_disk
{},SSD.WriteIOPS,cloudwatchmetric=1446.5686047Count/Second;1500;2000,SSD_fdglobal,2020-03-08 03:29:24,SSD_fdglobal,51,PROBLEM - SSD.WriteIOPS
{},opsworks.check_ntp_time,offset=0.000015s;0.500000;1.000000;,EKS.containerc1-prod-main.nolayer.ip-10-3-215-220.eu-central-1.compute.internal,2020-03-08 03:30:37,EKS.containerc1-prod-main.nolayer.ip-10-3-215-220.eu-central-1.compute.internal,51,PROBLEM - opsworks.check_ntp_time
{},opsworks.check_cpu_stats,CpuUser=19.80%;80;90;0; CpuSystem=0.88%;70;80;0; CpuIowait=28.57,ind-export-service.pollers.pollers3,2020-03-08 03:32:59,ind-export-service.pollers.pollers3,51,PROBLEM - opsworks.check_cpu_stats
{},opsworks.check_disk,/=2425221120B;7486905139;7902844314;0;8318783488 /data=393837649,ind-export-service.pollers.pollers3,2020-03-08 03:33:17,ind-export-service.pollers.pollers3,51,PROBLEM - opsworks.check_disk
{},opsworks.check_cpu_stats,CpuUser=1.25%;80;90;0; CpuSystem=0.00%;70;80;0; CpuIowait=0.00%;,ind-autoreservicenode-alb.logic.logic2,2020-03-08 03:35:44,ind-autoreservicenode-alb.logic.logic2,51,PROBLEM - opsworks.check_cpu_stats
{},opsworks.check_cpu_stats,CpuUser=0.25%;80;90;0; CpuSystem=0.25%;70;80;0; CpuIowait=0.00%;,euc-xi.mod-gearman.euc-modgearman-cloudwatch-1,2020-03-08 03:47:18,euc-xi.mod-gearman.euc-modgearman-cloudwatch-1,51,PROBLEM - opsworks.check_cpu_stats
{},opsworks.check_goaudit,,serverfdk_analytics_clusters_APSE2.cluster-1-clientcluster-1-datacluster-1-master.cluster-1-masterda,2020-03-08 03:48:26,serverfdk_analytics_clusters_APSE2.cluster-1-clientcluster-1-datacluster-1-master.cluster-1-masterda,51,PROBLEM - opsworks.check_goaudit
{},Mailbox_thread_status_US,,URL Monitoring,2020-03-08 03:53:29,URL Monitoring,51,PROBLEM - Mailbox_thread_status_US
{},ALB.HTTPCode_ALB_5XX_Count,cloudwatchmetric=1704.0Count;2000;3000,ELB_/app/euc-agentcollision-alb/5bc8c6b943e475a4,2020-03-08 04:01:10,ELB_/app/euc-agentcollision-alb/5bc8c6b943e475a4,51,PROBLEM - ALB.HTTPCode_ALB_5XX_Count
{},opsworks.check_cpu_stats,CpuUser=7.95%;80;90;0; CpuSystem=0.63%;70;80;0; CpuIowait=19.82%,aus-export-service.pollers.pollers8,2020-03-08 04:02:14,aus-export-service.pollers.pollers8,51,PROBLEM - opsworks.check_cpu_stats
{},opsworks.check_cpu_stats,CpuUser=16.52%;80;90;0; CpuSystem=0.50%;70;80;0; CpuIowait=10.34,ind-export-service.pollers.pollers3,2020-03-08 04:33:06,ind-export-service.pollers.pollers3,51,PROBLEM - opsworks.check_cpu_stats
{},SSD.WriteIOPS,cloudwatchmetric=1104.43848486Count/Second;1500;2000,SSD_fd-activities,2020-03-08 04:33:41,SSD_fd-activities,51,PROBLEM - SSD.WriteIOPS
{},opsworks.check_load,load1=0.882;4.000;5.000;0; load5=1.337;1.500;2.000;0; load15=1.2,euc-xi.mod-gearman.euc-modgearman-cloudwatch-1,2020-03-08 04:38:50,euc-xi.mod-gearman.euc-modgearman-cloudwatch-1,51,PROBLEM - opsworks.check_load
{},opsworks.check_cpu_stats,CpuUser=3.24%;80;90;0; CpuSystem=0.00%;70;80;0; CpuIowait=21.95%,ind-export-service.utility.utility1,2020-03-08 04:47:46,ind-export-service.utility.utility1,51,FLAPPINGSTOP - opsworks.check_cpu_stats
{},SSD.CPUUtilization,cloudwatchmetric=42.14759887Percent;50;60,SSD_birept-euc,2020-03-08 04:53:39,SSD_birept-euc,51,PROBLEM - SSD.CPUUtilization
{},opsworks.check_screen,,containersouth1-adhoc.cloudwatch-metrics.cloudwatch-SSD-metrics,2020-03-08 05:00:34,containersouth1-adhoc.cloudwatch-metrics.cloudwatch-SSD-metrics,51,PROBLEM - opsworks.check_screen
{},SSD Free Storage,null,SSD_serverfdkshard24-master-slave-pr,2020-03-08 05:03:17,SSD_serverfdkshard24-master-slave-pr,51,PROBLEM - SSD Free Storage
{},ALB.HTTPCode_ALB_5XX_Count,cloudwatchmetric=1790.0Count;2000;3000,ELB_/app/euc-agentcollision-alb/5bc8c6b943e475a4,2020-03-08 05:08:09,ELB_/app/euc-agentcollision-alb/5bc8c6b943e475a4,51,FLAPPINGSTOP - ALB.HTTPCode_ALB_5XX_Count
{},opsworks.check_ebs,,export_service.utility.utility1,2020-03-08 05:18:50,export_service.utility.utility1,51,PROBLEM - opsworks.check_ebs
{},SSD.DatabaseConnections,cloudwatchmetric=3964.0Count;4000;5000,SSD_serverfdkshard24,2020-03-08 05:22:11,SSD_serverfdkshard24,51,PROBLEM - SSD.DatabaseConnections
{},SSD.WriteIOPS,cloudwatchmetric=1447.37362421Count/Second;1500;2000,SSD_fd-activities,2020-03-08 05:30:40,SSD_fd-activities,51,PROBLEM - SSD.WriteIOPS
{},SSD Free Storage,null,SSD_serverfdkshard1-slave-pr,2020-03-08 05:33:35,SSD_serverfdkshard1-slave-pr,51,PROBLEM - SSD Free Storage
{},ALB.HTTPCode_ALB_5XX_Count,cloudwatchmetric=1939.0Count;2000;3000,ELB_/app/euc-agentcollision-alb/5bc8c6b943e475a4,2020-03-08 05:43:09,ELB_/app/euc-agentcollision-alb/5bc8c6b943e475a4,51,PROBLEM - ALB.HTTPCode_ALB_5XX_Count
{},opsworks.check_cpu_stats,CpuUser=0.00%;80;90;0; CpuSystem=0.00%;70;80;0; CpuIowait=0.00%;,ind-export-service.utility.utility1,2020-03-08 05:43:31,ind-export-service.utility.utility1,51,FLAPPINGSTOP - opsworks.check_cpu_stats
{},ELB.HTTPCode_ELB_5XX,cloudwatchmetric=0;8;10,ELB_containercentral1-services,2020-03-08 05:57:00,ELB_containercentral1-services,51,PROBLEM - ELB.HTTPCode_ELB_5XX
{},ELB.SurgeQueueLength,cloudwatchmetric=24.0Count;30;35,ELB_euc-activities-elb,2020-03-08 05:58:19,ELB_euc-activities-elb,51,PROBLEM - ELB.SurgeQueueLength
{},opsworks.check_cpu_stats,CpuUser=42.21%;80;90;0; CpuSystem=8.54%;70;80;0; CpuIowait=0.00%,ssh-bastion-US-EAST.ssh-bastion.ssh-bastion-1,2020-03-08 06:02:19,ssh-bastion-US-EAST.ssh-bastion.ssh-bastion-1,51,PROBLEM - opsworks.check_cpu_stats
{},opsworks.check_ntp_time,offset=0.001726s;0.500000;1.000000;,EKS.containerc1-prod-main.nolayer.ip-10-3-215-220.eu-central-1.compute.internal,2020-03-08 06:02:40,EKS.containerc1-prod-main.nolayer.ip-10-3-215-220.eu-central-1.compute.internal,51,PROBLEM - opsworks.check_ntp_time
{},opsworks.check_cpu_stats,CpuUser=39.70%;80;90;0; CpuSystem=10.55%;70;80;0; CpuIowait=0.00,ssh-bastion-EU-Central-POD.ssh-bastion.ssh-bastion-2,2020-03-08 06:04:00,ssh-bastion-EU-Central-POD.ssh-bastion.ssh-bastion-2,51,PROBLEM - opsworks.check_cpu_stats
{},opsworks.check_cpu_stats,CpuUser=4.75%;80;90;0; CpuSystem=0.50%;70;80;0; CpuIowait=20.00%,ind-export-service.utility.utility1,2020-03-08 06:17:21,ind-export-service.utility.utility1,51,PROBLEM - opsworks.check_cpu_stats
{},opsworks.check_load,load1=1.050;4.000;5.000;0; load5=1.317;1.500;2.000;0; load15=1.1,euc-xi.mod-gearman.euc-modgearman-cloudwatch-1,2020-03-08 06:20:49,euc-xi.mod-gearman.euc-modgearman-cloudwatch-1,51,PROBLEM - opsworks.check_load
{},SSD.DatabaseConnections,cloudwatchmetric=3991.0Count;4000;5000,SSD_serverfdkshard24-master,2020-03-08 06:23:07,SSD_serverfdkshard24-master,51,PROBLEM - SSD.DatabaseConnections
{},ELB.SurgeQueueLength,cloudwatchmetric=0;30;35,ELB_activities-export,2020-03-08 06:24:40,ELB_activities-export,51,PROBLEM - ELB.SurgeQueueLength
{},opsworks.check_cpu_stats,CpuUser=39.50%;80;90;0; CpuSystem=10.50%;70;80;0; CpuIowait=0.00,ssh-bastion-US-EAST.ssh-bastion.ssh-bastion-1,2020-03-08 06:51:10,ssh-bastion-US-EAST.ssh-bastion.ssh-bastion-1,51,FLAPPINGSTOP - opsworks.check_cpu_stats
{},SSD Free Storage,null,SSD_serverfdkshard1,2020-03-08 06:51:43,SSD_serverfdkshard1,51,PROBLEM - SSD Free Storage
{},opsworks.check_ntp_time,offset=-0.003337s;0.500000;1.000000;,EKS.containersouth1-prod-main.nolayer.ip-10-41-23-93.ap-south-1.compute.internal,2020-03-08 07:00:40,EKS.containersouth1-prod-main.nolayer.ip-10-41-23-93.ap-south-1.compute.internal,51,PROBLEM - opsworks.check_ntp_time
{},opsworks.check_ntp_time,offset=-0.003794s;0.500000;1.000000;,EKS.containersouth1-prod-main.nolayer.ip-10-41-26-56.ap-south-1.compute.internal,2020-03-08 07:00:59,EKS.containersouth1-prod-main.nolayer.ip-10-41-26-56.ap-south-1.compute.internal,51,PROBLEM - opsworks.check_ntp_time
{},ELB.SurgeQueueLength,cloudwatchmetric=155.0Count;200;220,ELB_activities-helpkit,2020-03-08 07:05:30,ELB_activities-helpkit,51,PROBLEM - ELB.SurgeQueueLength
{},opsworks.check_stale_ps,,rept_service.application.rails-app-3,2020-03-08 07:12:30,rept_service.application.rails-app-3,51,PROBLEM - opsworks.check_stale_ps
{},opsworks.check_stale_ps,,rept_service.application.rails-app-11,2020-03-08 07:12:41,rept_service.application.rails-app-11,51,PROBLEM - opsworks.check_stale_ps
{},opsworks.check_stale_ps,,rept_service.application.rails-app-7,2020-03-08 07:12:48,rept_service.application.rails-app-7,51,PROBLEM - opsworks.check_stale_ps
{},opsworks.check_stale_ps,,rept_service.application.rails-app-1,2020-03-08 07:12:56,rept_service.application.rails-app-1,51,PROBLEM - opsworks.check_stale_ps
{},opsworks.check_stale_ps,,rept_service.application.rails-app-19,2020-03-08 07:13:00,rept_service.application.rails-app-19,51,PROBLEM - opsworks.check_stale_ps
{},opsworks.check_stale_ps,,rept_service.application.rails-app-10,2020-03-08 07:13:01,rept_service.application.rails-app-10,51,PROBLEM - opsworks.check_stale_ps
{},opsworks.check_stale_ps,,rept_service.application.rails-app-6,2020-03-08 07:13:06,rept_service.application.rails-app-6,51,PROBLEM - opsworks.check_stale_ps
{},opsworks.check_stale_ps,,rept_service.application.rails-app-2,2020-03-08 07:13:20,rept_service.application.rails-app-2,51,PROBLEM - opsworks.check_stale_ps
"{""incident_ref_id"": ""9007340308""}",ALB.HTTPCode_ALB_5XX_Count,cloudwatchmetric=48.0Count;8;10,ELB_/app/rept-service-alb/a71f6bc0f744cc34,2020-03-08 07:14:42,ELB_/app/rept-service-alb/a71f6bc0f744cc34,NULL,PROBLEM - ALB.HTTPCode_ALB_5XX_Count
{},ELB.SurgeQueueLength,cloudwatchmetric=27.0Count;30;35,ELB_activities-export,2020-03-08 07:24:44,ELB_activities-export,51,PROBLEM - ELB.SurgeQueueLength
{},SSD.DatabaseConnections,cloudwatchmetric=3959.6Count;4000;5000,SSD_serverfdkshard24-master,2020-03-08 07:25:10,SSD_serverfdkshard24-master,51,PROBLEM - SSD.DatabaseConnections
{},opsworks.check_cpu_stats,CpuUser=2.78%;80;90;0; CpuSystem=0.00%;70;80;0; CpuIowait=21.72%,ind-export-service.utility.utility1,2020-03-08 07:33:21,ind-export-service.utility.utility1,51,FLAPPINGSTOP - opsworks.check_cpu_stats
{},SSD.WriteIOPS,cloudwatchmetric=482.097008255Count/Second;500;600,SSD_serverfdkshard-mum-new,2020-03-08 07:45:20,SSD_serverfdkshard-mum-new,51,PROBLEM - SSD.WriteIOPS
{},opsworks.check_ebs,,export_service.utility.utility1,2020-03-08 07:48:37,export_service.utility.utility1,51,PROBLEM - opsworks.check_ebs
{},opsworks.check_ntp_time,offset=-0.006227s;0.500000;1.000000;,EKS.containersouth1-prod-main.nolayer.ip-10-41-25-110.ap-south-1.compute.internal,2020-03-08 07:49:10,EKS.containersouth1-prod-main.nolayer.ip-10-41-25-110.ap-south-1.compute.internal,51,PROBLEM - opsworks.check_ntp_time
{},SSD.DatabaseConnections,cloudwatchmetric=3084.0Count;4000;5000,SSD_serverfdkshard37,2020-03-08 07:59:05,SSD_serverfdkshard37,51,PROBLEM - SSD.DatabaseConnections
{},opsworks.check_stale_ps,,rept_service.application.rails-app-3,2020-03-08 08:02:23,rept_service.application.rails-app-3,51,PROBLEM - opsworks.check_stale_ps
{},opsworks.check_stale_ps,,rept_service.application.rails-app-2,2020-03-08 08:02:25,rept_service.application.rails-app-2,51,PROBLEM - opsworks.check_stale_ps
{},opsworks.check_stale_ps,,rept_service.application.rails-app-7,2020-03-08 08:02:41,rept_service.application.rails-app-7,51,PROBLEM - opsworks.check_stale_ps
{},opsworks.check_stale_ps,,rept_service.application.rails-app-6,2020-03-08 08:02:43,rept_service.application.rails-app-6,51,PROBLEM - opsworks.check_stale_ps
{},opsworks.check_stale_ps,,rept_service.application.rails-app-1,2020-03-08 08:03:47,rept_service.application.rails-app-1,51,PROBLEM - opsworks.check_stale_ps
{},opsworks.check_load,load1=0.955;4.000;5.000;0; load5=1.357;1.500;2.000;0; load15=1.1,euc-xi.mod-gearman.euc-modgearman-cloudwatch-1,2020-03-08 08:06:50,euc-xi.mod-gearman.euc-modgearman-cloudwatch-1,51,PROBLEM - opsworks.check_load
{},SSD.WriteIOPS,cloudwatchmetric=159.445385624Count/Second;500;600,SSD_euc-shard1-baikal,2020-03-08 08:14:19,SSD_euc-shard1-baikal,51,PROBLEM - SSD.WriteIOPS
{},SSD.WriteIOPS,cloudwatchmetric=498.269376609Count/Second;500;600,SSD_serverfdkshard-mum-new-slave-sr,2020-03-08 08:15:24,SSD_serverfdkshard-mum-new-slave-sr,51,PROBLEM - SSD.WriteIOPS
{},opsworks.check_monit_worker_status,,activities_helpkit.sidekiq.activities-sidekiq-3,2020-03-08 08:18:25,activities_helpkit.sidekiq.activities-sidekiq-3,51,PROBLEM - opsworks.check_monit_worker_status
{},SSD.WriteIOPS,cloudwatchmetric=450.017565035Count/Second;500;600,SSD_serverfdkshard-mum-new-slave-pr,2020-03-08 08:22:10,SSD_serverfdkshard-mum-new-slave-pr,51,PROBLEM - SSD.WriteIOPS
{},ELB.SurgeQueueLength,cloudwatchmetric=28.0Count;30;35,ELB_activities-export,2020-03-08 08:24:20,ELB_activities-export,51,PROBLEM - ELB.SurgeQueueLength
{},SSD.DatabaseConnections,cloudwatchmetric=3814.2Count;4000;5000,SSD_serverfdkshard24-master,2020-03-08 08:25:08,SSD_serverfdkshard24-master,51,PROBLEM - SSD.DatabaseConnections
{},SSD Free Memory,null,SSD_serverfdkshard25,2020-03-08 08:27:30,SSD_serverfdkshard25,51,PROBLEM - SSD Free Memory
{},SSD.WriteIOPS,cloudwatchmetric=1230.86579079Count/Second;1500;2000,SSD_serverfdkshard37,2020-03-08 08:42:03,SSD_serverfdkshard37,51,PROBLEM - SSD.WriteIOPS
{},opsworks.check_ebs,,export_service.utility.utility1,2020-03-08 08:47:20,export_service.utility.utility1,51,PROBLEM - opsworks.check_ebs
{},SSD.CPUUtilization,cloudwatchmetric=30.6666666667Percent;40;50,SSD_serverfdkshard33,2020-03-08 08:49:26,SSD_serverfdkshard33,51,PROBLEM - SSD.CPUUtilization
{},SSD Free Memory,null,SSD_serverfdkshard37-slave-sr,2020-03-08 08:49:30,SSD_serverfdkshard37-slave-sr,51,PROBLEM - SSD Free Memory
{},opsworks.check_ntp_time,offset=0.000020s;0.500000;1.000000;,EKS.containerc1-prod-main.nolayer.ip-10-3-220-178.eu-central-1.compute.internal,2020-03-08 08:51:47,EKS.containerc1-prod-main.nolayer.ip-10-3-220-178.eu-central-1.compute.internal,51,PROBLEM - opsworks.check_ntp_time
